GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2014090400,9/4/2014,1,2,39,GB,SEA,1,10,76,,1,,0,(2:39) (NO HUDDLE- SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 87-J.NELSON TO SEA 8 FOR 16 YARDS (41-B.MAXWELL).,0,,,2014,16,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0
2014090400,9/4/2014,1,2,7,GB,SEA,1,8,92,,0,,0,(2:07) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 87-J.NELSON PUSHED OB AT SEA 2 FOR 6 YARDS (41-B.MAXWELL).,0,,,2014,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,8,OPP,0,,0,,0
2014090400,9/4/2014,1,1,30,,GB,0,0,0,,1,,0,TIMEOUT #2 BY GB AT 01:30.,0,,,2014,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014090400,9/4/2014,1,1,30,GB,SEA,2,2,98,,1,,0,(1:30) 30-J.KUHN LEFT GUARD FOR 2 YARDS- TOUCHDOWN.,0,,,2014,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0
2014090400,9/4/2014,1,1,25,GB,SEA,0,0,98,,1,,0,2-M.CROSBY EXTRA POINT IS GOOD- CENTER-61-B.GOODE- HOLDER-8-T.MASTHAY.,0,,,2014,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2014090400,9/4/2014,1,1,25,GB,SEA,0,0,35,,1,,0,2-M.CROSBY KICKS 65 YARDS FROM GB 35 TO END ZONE- TOUCHBACK.,0,,,2014,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014090400,9/4/2014,1,1,25,SEA,GB,1,10,20,,0,,0,(1:25) 24-M.LYNCH UP THE MIDDLE TO SEA 24 FOR 4 YARDS (98-L.GUION- 50-A.HAWK). PENALTY ON SEA-68-J.BRITT- OFFENSIVE HOLDING- 10 YARDS- ENFORCED AT SEA 20 - NO PLAY.,0,,,2014,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,CENTER,20,OWN,1,SEA,1,OFFENSIVE HOLDING,10
2014090400,9/4/2014,1,0,59,SEA,GB,1,20,10,,0,,0,(:59) (SHOTGUN) 24-M.LYNCH LEFT TACKLE TO SEA 20 FOR 10 YARDS (52-C.MATTHEWS).,0,,,2014,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,10,OWN,0,,0,,0
2014090400,9/4/2014,1,0,20,SEA,GB,2,10,20,,0,,0,(:20) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 11-P.HARVIN RAN OB AT SEA 29 FOR 9 YARDS.,0,,,2014,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2014090400,9/4/2014,1,0,0,,GB,0,0,0,,1,,0,END QUARTER 1,0,,,2014,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2014090400,9/4/2014,2,15,0,SEA,GB,3,1,29,,1,,0,(15:00) (SHOTGUN) 24-M.LYNCH RIGHT TACKLE TO SEA 36 FOR 7 YARDS (42-M.BURNETT).,0,,,2014,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0
2014090400,9/4/2014,2,14,22,SEA,GB,1,10,36,,0,,0,(14:22) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 11-P.HARVIN TO SEA 34 FOR -2 YARDS (52-C.MATTHEWS). FUMBLES (52-C.MATTHEWS)- AND RECOVERS AT SEA 34. 11-P.HARVIN TO SEA 34 FOR NO GAIN (52-C.MATTHEWS).,0,,,2014,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,0,,36,OWN,0,,0,,0
2014090400,9/4/2014,2,13,39,SEA,GB,2,12,34,,1,,0,(13:39) 3-R.WILSON PASS DEEP LEFT TO 11-P.HARVIN PUSHED OB AT GB 33 FOR 33 YARDS (21-H.CLINTON-DIX).,0,,,2014,33,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,34,OWN,0,,0,,0
2014090400,9/4/2014,2,13,8,SEA,GB,1,10,67,,1,,0,(13:08) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 83-R.LOCKETTE FOR 33 YARDS- TOUCHDOWN.,0,,,2014,33,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2014090400,9/4/2014,2,13,0,SEA,GB,0,0,98,,1,,0,4-S.HAUSCHKA EXTRA POINT IS GOOD- CENTER-49-C.GRESHAM- HOLDER-9-J.RYAN.,0,,,2014,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2014090400,9/4/2014,2,13,0,SEA,GB,0,0,35,,1,,0,4-S.HAUSCHKA KICKS 70 YARDS FROM SEA 35 TO GB -5. 26-D.HARRIS TO GB 16 FOR 21 YARDS (35-D.SHEAD).,0,,,2014,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2014090400,9/4/2014,2,12,54,GB,SEA,1,10,16,,0,,0,(12:54) (SHOTGUN) 27-E.LACY LEFT GUARD TO GB 17 FOR 1 YARD (50-K.WRIGHT- 93-O.SCHOFIELD).,0,,,2014,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,16,OWN,0,,0,,0
2014090400,9/4/2014,2,12,24,GB,SEA,2,9,17,,0,,0,(12:24) 12-A.RODGERS PASS SHORT RIGHT TO 27-E.LACY TO GB 21 FOR 4 YARDS (31-K.CHANCELLOR- 54-B.WAGNER).,0,,,2014,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,17,OWN,0,,0,,0
2014090400,9/4/2014,2,11,37,GB,SEA,3,5,21,,1,,0,(11:37) (SHOTGUN) 12-A.RODGERS PASS SHORT MIDDLE TO 18-R.COBB TO GB 32 FOR 11 YARDS (20-J.LANE).,0,,,2014,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,21,OWN,0,,0,,0
2014090400,9/4/2014,2,11,14,GB,SEA,1,10,32,,0,,0,(11:14) 27-E.LACY LEFT TACKLE TO GB 35 FOR 3 YARDS (54-B.WAGNER; 20-J.LANE). GB-89-R.RODGERS WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE. GB-75-B.BULAGA WAS INJURED DURING THE PLAY. HE IS OUT.,0,,,2014,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0
2014090400,9/4/2014,2,10,38,GB,SEA,2,7,35,,0,,0,(10:38) (SHOTGUN) 44-J.STARKS UP THE MIDDLE TO GB 38 FOR 3 YARDS (54-B.WAGNER; 31-K.CHANCELLOR).,0,,,2014,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,35,OWN,0,,0,,0
2014090400,9/4/2014,2,9,56,GB,SEA,3,4,38,,1,,0,(9:56) (SHOTGUN) 44-J.STARKS UP THE MIDDLE TO GB 44 FOR 6 YARDS (51-B.IRVIN- 54-B.WAGNER).,0,,,2014,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OWN,0,,0,,0
2014090400,9/4/2014,2,9,33,GB,SEA,1,10,44,,0,,0,(9:33) (SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 81-A.QUARLESS TO GB 46 FOR 2 YARDS (31-K.CHANCELLOR).,0,,,2014,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,44,OWN,0,,0,,0
2014090400,9/4/2014,2,8,58,GB,SEA,2,8,46,,0,,0,(8:58) (SHOTGUN) 44-J.STARKS UP THE MIDDLE TO GB 49 FOR 3 YARDS (31-K.CHANCELLOR; 51-B.IRVIN).,0,,,2014,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,46,OWN,0,,0,,0
2014090400,9/4/2014,2,8,21,GB,SEA,3,5,49,,0,,0,(8:21) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE DEEP RIGHT TO 18-R.COBB. PENALTY ON SEA-54-B.WAGNER- DEFENSIVE PASS INTERFERENCE- 44 YARDS- ENFORCED AT GB 49 - NO PLAY.,0,,,2014,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,1,0,0,,49,OWN,1,SEA,1,DEFENSIVE PASS INTERFERENCE,44
2014090400,9/4/2014,2,8,13,GB,SEA,1,7,93,,0,,0,(8:13) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 18-R.COBB TO SEA 7 FOR NO GAIN (20-J.LANE).,0,,,2014,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,7,OPP,0,,0,,0
2014090400,9/4/2014,2,7,39,GB,SEA,2,7,93,,0,,0,(7:39) (SHOTGUN) 27-E.LACY LEFT TACKLE TO SEA 5 FOR 2 YARDS (50-K.WRIGHT; 99-T.MCDANIEL).,0,,,2014,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,7,OPP,0,,0,,0
